万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20211224,93724000,172700,4800,82918,3983,0,,,4018700,69453340,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,400,9500,49589,47600,40300,14000,41700,147300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,31400,227400,128600,194700,147800,236500,344200,788100,93600,470400,180600,170700,11591485,7021300,0,0,0,0,0,
000001.SZ,000001,20211224,93727000,172800,18000,310887,3994,0,,,4036700,69764227,173500,172500,173300,173200,172900,173000,173100,173200,173300,173400,173500,173600,173700,173800,7100,49589,47600,40300,14000,41700,147300,109000,71400,102300,172800,172700,172600,172500,172400,172300,172200,172100,172000,171900,200,21800,232800,130800,194700,147900,236500,344400,788600,93600,180600,170700,11588885,7035300,0,0,0,0,0,
000001.SZ,000001,20211224,93730000,172700,15700,271242,4002,0,,,4052400,70035469,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,26600,7100,49589,47600,40300,14000,41700,147300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,17200,237200,122200,194700,147900,236300,346200,791100,93600,470400,180500,170600,11625485,7033400,0,0,0,0,0,
000001.SZ,000001,20211224,93733000,172800,6800,117492,4010,0,,,4059200,70152961,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,22000,7600,49589,45600,40300,14000,41700,147300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,20500,241600,121700,194700,147600,236300,346600,793100,93600,470400,180500,170700,11611785,7049300,0,0,0,0,0,
000001.SZ,000001,20211224,93736000,172700,4700,81175,4017,0,,,4063900,70234136,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,21400,11700,49189,45600,40300,14000,41700,147300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,32400,250100,120700,195300,150600,235900,346900,795100,93600,470500,180500,170700,11616885,7080100,0,0,0,0,0,
000001.SZ,000001,20211224,93739000,172700,7000,120890,4025,0,,,4070900,70355026,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,29000,12100,49189,45600,40300,14000,41700,148300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,27700,254000,132400,195300,150600,235900,346900,797500,93600,466600,180500,170700,11626085,7096900,0,0,0,0,0,
000001.SZ,000001,20211224,93742000,172700,11200,193457,4041,0,,,4082100,70548483,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,25700,15100,49189,45600,40300,14000,41700,148300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,22800,254500,139400,195500,150600,235900,343100,797500,93600,466600,180500,170700,11641585,7110000,0,0,0,0,0,
000001.SZ,000001,20211224,93745000,172700,12300,212452,4051,0,,,4094400,70760935,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,22700,15600,49189,45600,40300,14000,41700,148300,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,14100,264500,145600,195500,150800,235900,343100,797100,93600,466700,180500,170700,11648085,7133100,0,0,0,0,0,
000001.SZ,000001,20211224,93748000,172700,27900,481802,4090,0,,,4122300,71242737,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1200,25400,15600,49189,45600,40300,14000,41700,149200,109000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,263800,147400,195500,150800,235900,343100,817400,93600,471300,226300,180500,170700,11655385,7148700,0,0,0,0,0,
000001.SZ,000001,20211224,93751000,172700,16300,281602,4108,0,,,4138600,71524339,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,13700,16600,49189,45600,40300,14000,41700,149200,109000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,600,263800,151700,195600,147800,236500,343100,817100,93600,472100,180500,170700,11644685,7154700,0,0,0,0,0,
000001.SZ,000001,20211224,93754000,172600,5400,93231,4115,0,,,4144000,71617570,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,19900,17100,16000,49189,45800,40300,14000,41700,149200,109000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,264100,152000,195600,147800,234700,343100,818100,93600,473300,226500,180500,170700,11668985,7158500,0,0,0,0,0,
000001.SZ,000001,20211224,93757000,172700,8300,143325,4123,0,,,4152300,71760895,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,15200,17100,28700,52189,45800,40300,14000,41700,149200,109000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,260100,152700,195600,147800,234700,343200,818100,93600,475800,226500,180500,170700,11681285,7170400,0,0,0,0,0,
000001.SZ,000001,20211224,93800000,172800,53600,925640,4152,0,,,4205900,72686535,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,10000,3400,32100,52189,45800,40300,14000,41700,149200,109000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,234900,153700,195600,149700,234700,343200,819700,93600,475800,226500,180500,170600,11666985,7154700,0,0,0,0,0,
000001.SZ,000001,20211224,93803000,172700,6900,119163,4158,0,,,4212800,72805698,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,5300,7000,32300,52189,45800,40300,14000,42700,154900,109000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,235100,153600,196100,149900,235200,345600,819400,93900,475800,226700,180500,170600,11692785,7163500,0,0,0,0,0,
000001.SZ,000001,20211224,93806000,172700,14600,252084,4167,0,,,4227400,73057782,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,6300,9000,32300,49489,45800,40300,14000,42700,161300,109000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,231800,154500,195300,149900,235700,345600,822400,93900,475800,226700,180500,170600,11695385,7164400,0,0,0,0,0,
000001.SZ,000001,20211224,93809000,172700,13900,239998,4181,0,,,4241300,73297780,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,23000,32300,49489,45800,40300,16000,42700,162600,109000,56500,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,8000,254300,156200,196300,149900,236000,345100,823200,93900,476900,180500,170700,11705885,7210000,0,0,0,0,0,
000001.SZ,000001,20211224,93812000,172600,10200,176161,4192,0,,,4251500,73473941,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,63800,51100,49489,45800,43700,16000,42700,162600,109000,56500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,256400,156900,196800,149900,236000,345100,825100,93900,476300,236100,180500,170700,11772285,7212800,0,0,0,0,0,
000001.SZ,000001,20211224,93815000,172700,13800,238280,4201,0,,,4265300,73712221,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,82700,51100,49489,45800,43700,16000,42700,160600,109000,56500,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,8000,252200,157600,197100,150700,236300,345100,825900,93900,476300,180500,170700,11790985,7264800,0,0,0,0,0,
000001.SZ,000001,20211224,93818000,172600,23700,409268,4229,0,,,4289000,74121489,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,83800,51100,47789,45800,43700,16000,42700,160600,109000,56500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,250200,159000,197100,151200,236500,345100,828400,93900,477200,236100,180500,170700,11827085,7263800,0,0,0,0,0,
000001.SZ,000001,20211224,93821000,172600,8600,148454,4241,0,,,4297600,74269943,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,83800,51100,47789,45800,43700,16000,42700,160600,109500,56500,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,100,243100,158500,197100,151200,237800,346500,829700,93900,477200,180500,170700,11828385,7269700,0,0,0,0,0,
000001.SZ,000001,20211224,93824000,172600,33100,571378,4252,0,,,4330700,74841321,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22000,83800,51100,47789,45800,45000,16000,42700,160600,109500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,223000,163300,197400,151200,237800,346500,833900,104700,477200,238900,180500,170600,11866285,7273100,0,0,0,0,0,
000001.SZ,000001,20211224,93827000,172600,10800,186412,4259,0,,,4341500,75027733,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,27600,83800,51100,47789,45800,45000,16000,42700,153900,109500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,217600,163900,197500,151200,237800,346800,834100,104700,477200,239900,180500,170600,11868285,7275500,0,0,0,0,0,
000001.SZ,000001,20211224,93830000,172700,7900,136433,4264,0,,,4349400,75164166,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22800,83800,51900,47789,45800,45000,16000,42700,153900,109500,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,242700,164300,197500,150400,238300,346800,845100,104700,477700,239900,180500,170700,11868585,7321800,0,0,0,0,0,
000001.SZ,000001,20211224,93833000,172700,8400,145068,4274,0,,,4357800,75309234,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,18400,90200,39700,47789,45800,45000,16000,42700,153900,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,244000,182200,197500,150400,238300,349100,844100,104700,478200,239900,180500,170700,11863785,7347700,0,0,0,0,0,
000001.SZ,000001,20211224,93836000,172700,12000,207130,4281,0,,,4369800,75516364,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,29000,81200,39700,47789,5500,45000,16000,42700,153900,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,235200,180700,197500,150400,238500,351000,847200,104700,479200,243500,180500,170700,11827585,7348200,0,0,0,0,0,
000001.SZ,000001,20211224,93839000,172700,3400,58689,4286,0,,,4373200,75575053,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,28500,81200,39700,47889,5500,45000,16000,42700,154700,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,234700,182000,197800,152400,238800,348000,847800,104700,479200,243700,180500,170600,11828385,7360600,0,0,0,0,0,
000001.SZ,000001,20211224,93842000,172700,20500,353922,4303,0,,,4393700,75928975,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,25200,80700,39700,47889,5500,45000,16000,42700,154700,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,228600,187000,198300,152400,238800,348100,850100,104700,479600,243700,180500,170600,11830485,7363900,0,0,0,0,0,
000001.SZ,000001,20211224,93845000,172700,15000,259037,4322,0,,,4408700,76188012,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,11600,79700,38900,48189,5500,45000,16000,42700,154700,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,226000,193200,198300,152400,239800,347600,851600,104700,482500,243700,180500,170600,11817385,7374700,0,0,0,0,0,
000001.SZ,000001,20211224,93848000,172700,28400,490253,4338,0,,,4437100,76678265,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,10200,39700,75700,48189,5500,45000,16400,42700,154700,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,214500,196300,197300,152400,240100,347600,861600,104700,483600,243700,180500,170600,11819885,7379800,0,0,0,0,0,
000001.SZ,000001,20211224,93851000,172700,12100,208956,4349,0,,,4449200,76887221,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,39600,75700,48189,5500,45000,16400,42700,154700,110000,56500,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,2000,219500,197200,197300,152400,240100,347700,860900,104700,483500,180500,170600,11812685,7393900,0,0,0,0,0,
000001.SZ,000001,20211224,93854000,172700,1700,29359,4352,0,,,4450900,76916580,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,39600,75700,48189,5500,45000,16400,42700,155200,110000,56500,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,3300,221000,198100,196800,152400,240100,348200,861000,104700,483500,180500,170600,11813985,7399500,0,0,0,0,0,
000001.SZ,000001,20211224,93857000,172700,10200,176144,4369,0,,,4461100,77092724,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,70500,39600,75700,48189,5500,45000,16400,42700,155200,110000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,224300,199600,196800,152800,240100,349100,865000,104700,485800,251300,180500,170600,11888285,7419800,0,0,0,0,0,
000001.SZ,000001,20211224,93900000,172700,6900,119137,4377,0,,,4468000,77211861,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,71800,40000,59300,48189,5500,45000,16400,42700,155200,109900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,223700,200900,196800,153400,240100,349100,866300,104700,485800,251300,180500,170600,11876785,7424700,0,0,0,0,0,
000001.SZ,000001,20211224,93903000,172700,12000,207189,4386,0,,,4480000,77419050,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,79200,56000,59300,48189,5500,45100,16400,46700,155200,109900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,218800,200300,196800,153400,240100,349600,870200,104700,485800,246300,180500,170600,11904285,7419700,0,0,0,0,0,
000001.SZ,000001,20211224,93906000,172700,3900,67353,4391,0,,,4483900,77486403,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,79000,54400,59300,48189,5500,45100,16400,46700,155200,109900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,205400,200400,196800,153400,240100,349600,872900,104700,486100,246300,180500,170600,11913585,7412300,0,0,0,0,0,
000001.SZ,000001,20211224,93909000,172700,13400,231390,4402,0,,,4497300,77717793,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,77000,42300,58900,48189,5500,45100,16400,46700,155200,109200,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,204500,201900,196800,153900,241100,350800,874600,105000,486100,246300,180500,170600,11898385,7423400,0,0,0,0,0,
000001.SZ,000001,20211224,93912000,172700,18900,326265,4415,0,,,4516200,78044058,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,87700,52200,88200,48189,5800,45100,16400,46700,149500,109200,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,185500,203600,196800,155300,241100,350800,874600,105000,486100,246300,180400,170600,11944685,7410500,0,0,0,0,0,
000001.SZ,000001,20211224,93915000,172600,43300,747494,4435,0,,,4559500,78791552,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,72600,52200,88200,48189,5800,45100,15400,46700,149500,109200,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,156600,205400,196800,155300,240600,351400,881200,105000,486100,246300,180500,170600,11937085,7406200,0,0,0,0,0,
000001.SZ,000001,20211224,93918000,172700,8900,153690,4454,0,,,4568400,78945242,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,66400,52200,88200,48189,5800,47600,15400,46700,149500,109200,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,155100,207800,197200,155300,240400,352600,881600,105000,486100,326300,180500,170600,11933885,7490400,0,0,0,0,0,
000001.SZ,000001,20211224,93921000,172700,14100,243388,4472,0,,,4582500,79188630,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,60300,52200,88200,49189,5800,47600,15400,42700,148300,109200,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,144200,210100,197200,155300,240400,352600,882400,105000,486100,326300,180500,170600,11926985,7485300,0,0,0,0,0,
